id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28862988,Steps to Chicago Riverwalk w/ King Bed,134776344,Josie,,Loop,41.88591,-87.62373,Entire home/apt,400,2,2,2019-06-29,0.17,9,0
28863800,31+ Nights Only: Modern Suite Medical District,100782278,Emily & Rich,,Near West Side,41.87736,-87.68233,Private room,49,31,1,2019-07-27,0.52,22,323
28864302,31+ Nights Only: Boutique Pilsen New Remodeled 2BR,100782278,Emily & Rich,,Lower West Side,41.84911,-87.67968,Entire home/apt,74,31,4,2019-08-17,0.45,22,310
28865800,Private Guest Apartment Northside (Roscoe Village),148388994,Jessica,,North Center,41.94397,-87.67936,Entire home/apt,249,2,22,2019-09-08,1.89,2,347
28868654,Comfy Executives Studio - STEPS from Train!,164710043,Noah+Team,,North Center,41.95335,-87.67634,Entire home/apt,109,1,56,2019-09-16,4.91,57,79
28872290,Retro Apartment in Classic Architecture Home,9339113,Matthew,,West Town,41.91058,-87.68576,Entire home/apt,125,3,35,2019-09-02,3.10,1,78
28872489,A Pilsen Wonderland,217679478,Patricia,,Lower West Side,41.84753,-87.68327,Entire home/apt,100,1,60,2019-09-16,5.17,1,286
28891487,"Near Downtown, Lake, and Zoo; Sleeps 6",95947921,Alex,,Lincoln Park,41.91945,-87.64316,Entire home/apt,135,1,36,2019-09-16,3.16,1,158
28892837,Rogers Park Art House,56627192,John,,Rogers Park,42.00145,-87.66837,Private room,35,2,28,2019-09-08,3.12,2,99
28909247,Alluring Condo Minutes from the Loop & 606 Trail,212240618,Felicia,,Logan Square,41.91461,-87.71903,Private room,80,2,8,2019-08-06,0.68,2,88
28911548,Affordable Hyde Park private room free UofC rides,38703378,Jenny,,Hyde Park,41.80128,-87.60134,Private room,37,5,2,2018-12-04,0.18,1,2
28912832,Austin Garden Apartment,217927066,Helen,,Austin,41.88098,-87.77049,Entire home/apt,89,4,4,2019-07-24,0.69,7,118
28913455,Checkerboard Studio with Private Outdoor Hot Tub and Yard,30073391,Brad,,West Town,41.90733,-87.68898,Entire home/apt,139,2,67,2019-09-11,5.73,4,142
28913644,River North Waterside Condos 1BD 2,8534462,Corp Condos & Apts,,Near North Side,41.88871,-87.63291,Entire home/apt,175,2,1,2019-05-13,0.23,71,241
28913992,A home away from home.,217948881,Steven,,West Pullman,41.68289,-87.65318,Private room,100,2,2,2018-11-28,0.19,1,0
28916065,"Unique, comfortable oasis in the city",92534777,Ria,,Avondale,41.93475,-87.69291,Entire home/apt,80,1,71,2019-09-16,6.16,3,163
28918274,1 bedroom by the lake & 10 min away from downtown,124488331,Marie,,Grand Boulevard,41.82133,-87.61692,Entire home/apt,75,8,7,2018-12-28,0.61,1,20
28927616,Modern Relaxing Northside Apt. in Jefferson Park,27906877,Bojan,,Jefferson Park,41.98403,-87.77749,Entire home/apt,100,1,48,2019-09-18,4.10,1,138
28931749,Amazing Location⚡️2 Adjoining Flats Across Wrigley,72176805,Ryan & Bethany,,Lake View,41.94612,-87.65422,Entire home/apt,179,1,13,2019-05-26,1.23,3,75
28933498,Convenient and Comfortable,137759547,Janvier,,Rogers Park,42.01254,-87.67687,Private room,60,2,1,2018-11-03,0.09,1,0
28933748,Chic Room in Sunny Apartment - Designer's Dream ❤️,216476585,Amanda,,West Town,41.91077,-87.67634,Private room,100,1,4,2019-07-19,1.08,3,157
28934572,Modern Room in Stylish Apartment - Wicker Park ❤️,216476585,Amanda,,West Town,41.91023,-87.67591,Private room,100,1,9,2019-08-30,1.00,3,155
28934756,West Loop Getaway or business in the city?,140496684,John,,Near West Side,41.88144,-87.64323,Entire home/apt,149,2,6,2018-11-04,0.51,1,0
28935610,Cozy room located in historic Hyde Park!,24636010,Julie,,Hyde Park,41.7994,-87.59777,Private room,125,2,3,2019-06-14,0.27,2,0
28939813,Haven House Inn,76620909,Julius,,West Town,41.91051,-87.68826,Entire home/apt,90,1,64,2019-09-04,5.45,1,68
28939835,Tastefully Decorated Lincoln Park 2 Bedroom,45312905,Alka,,Lincoln Park,41.93051,-87.64967,Private room,75,1,9,2019-06-30,0.78,1,0
28941485,Old Town Vintage Charmer - Near Lincoln Park & Zoo,160076232,Noemi,,Lincoln Park,41.91616,-87.63632,Entire home/apt,105,2,3,2019-09-20,2.31,1,130
28941532,Hip Studio Loft in Heart of Bucktown/Wicker Park,218154718,SuzAnn,,West Town,41.90918,-87.67742,Entire home/apt,114,2,8,2019-09-16,0.71,1,88
28948015,Master Bedrm with walk in closet and bathroom MB1,18714715,Aiste,,Near West Side,41.88038,-87.6877,Private room,43,32,2,2019-08-10,0.50,11,357
28948832,Bright Spacious Bedroom with closet [BB1,18714715,Aiste,,Near West Side,41.87976,-87.68795,Private room,47,32,3,2019-08-12,0.55,11,331
28952882,"The Unicorn Room, 8 minutes away from Loop",30277161,Shawn,,Near West Side,41.86166,-87.65028,Private room,35,1,21,2019-07-31,1.88,1,0
28953544,Cozy Wicker Park home - walk to blue line!,23907768,Tomer,,West Town,41.90602,-87.67065,Entire home/apt,100,1,21,2019-08-23,1.79,2,10
28953969,"Entire Bucktown Home, 4BR/2BA Sleeps 10 Near Train",1698304,Kwaku + Jessica,,West Town,41.91426,-87.68148,Entire home/apt,500,2,40,2019-09-08,3.42,1,52
28959104,Housing for Artists,161917502,Kim,,Kenwood,41.80949,-87.59625,Shared room,25,2,5,2019-03-07,0.54,1,0
28962930,Affordable Room in Historic Ukrainian Village Apt,30727075,Will,,West Town,41.89666,-87.68245,Private room,40,2,13,2019-09-15,1.13,1,18
28963240,2 Bed 2 Bath Lincoln Square Gem all to yourself!,70674557,Jacqueline,,Lincoln Square,41.97692,-87.69071,Entire home/apt,80,3,18,2019-09-03,1.59,4,84
28965978,Private room in Wicker Park (new!),208571914,Shane,,West Town,41.90522,-87.66905,Private room,120,1,12,2019-08-11,1.03,1,362
28978271,"Stay at the Mine of Diamonds, 2Br, Second Floor",30073391,Brad,,West Town,41.90601,-87.69057,Entire home/apt,121,2,34,2019-09-10,2.98,4,202
28982045,Cubs-Lincoln Pk-RoofDk-Parking-Walk Score 96-train,185334362,Michael,,Lincoln Park,41.91622,-87.64651,Entire home/apt,117,2,76,2019-09-07,6.67,1,96
28983728,**Beautiful Garden Hideaway**,123077675,Maxwell,,West Town,41.91342,-87.69442,Entire home/apt,45,2,20,2019-06-02,1.78,2,20
28985259,Electric West Town Home next to Blue Line,57401418,Elizabeth,,West Town,41.89444,-87.65815,Entire home/apt,800,1,12,2019-07-14,1.03,1,179
28987366,Grand Plaza Apartment,133789658,Alexis,,Near North Side,41.89187,-87.62792,Entire home/apt,40,25,0,,,1,0
28988333,Home Sweet Home,118224135,Desiree,,Uptown,41.96865,-87.6633,Private room,75,1,24,2019-09-03,4.62,1,348
28990580,"LUXURY 2 bed/bath FREE street parking, FREE coffee",2957631,Daniel,,West Town,41.8927,-87.67106,Entire home/apt,380,2,6,2019-08-04,0.52,1,22
28991510,Renovated 1BR with lots of natural light!,9094538,Nicole,,Edgewater,41.98988,-87.66088,Entire home/apt,79,1,5,2019-04-27,0.43,40,133
28992185,THE EURO PAXTON CONDO,218523828,Saundra,,South Shore,41.77061,-87.57236,Entire home/apt,160,2,3,2019-07-07,0.47,1,364
29002556,Near University of Chicago- Close to everything,52819572,Tim & Monica,,Fuller Park,41.79642,-87.63351,Entire home/apt,38,1,55,2019-09-08,4.70,1,74
29008073,River North Waterside Condos Studio 10,8534462,Corp Condos & Apts,,Near North Side,41.88936,-87.6343,Entire home/apt,145,2,14,2019-09-04,1.58,71,124
29009115,River North Waterside Condos 1BD/1BA 3,8534462,Corp Condos & Apts,,Near North Side,41.8885,-87.63262,Entire home/apt,175,2,0,,,71,247
29009120,River North Waterside Condos Studio 11,8534462,Corp Condos & Apts,,Near North Side,41.88999,-87.63463,Entire home/apt,145,2,16,2019-08-21,1.88,71,140
29009775,Great Value! Roomy Open Space -20min to Loop,3828336,Rob,,Logan Square,41.9155,-87.69154,Entire home/apt,105,2,18,2019-08-19,1.77,4,186
29010135,River North Waterside Condos Studio 8,8534462,Corp Condos & Apts,,Near North Side,41.88918,-87.63247,Entire home/apt,145,2,23,2019-09-05,2.60,71,218
29011000,River North Waterside Condos Studio 9,8534462,Corp Condos & Apts,,Near North Side,41.88836,-87.63247,Entire home/apt,145,2,11,2019-08-26,1.33,71,247
29014535,"Spacaious, comfortable 3 BR  Chicago city retreat",169436390,Julio,,Belmont Cragin,41.91956,-87.75829,Entire home/apt,150,2,16,2019-09-22,1.40,1,164
29015114,Domio | Wicker Park | Stylish 3BR Loft,143825988,Domio,,West Town,41.90523,-87.66732,Entire home/apt,299,3,42,2019-09-08,3.64,23,285
29015671,Bohemian basement. McCormick Place. Trains.  Bike.,1385332,Patt,,Douglas,41.82916,-87.6203,Private room,30,1,10,2019-09-16,0.85,18,166
29027386,jean's house: a thoughtfully designed duplex down,182030137,Larry,,Edgewater,41.98412,-87.67195,Entire home/apt,113,3,35,2019-09-17,3.05,2,51
29027397,NEW! Wonderful inviting space for your stay!!,26415352,Cate,,Lincoln Park,41.91296,-87.65339,Private room,85,3,8,2019-08-13,0.72,1,0
29029082,One of a Kind Craftsman with a Modern Flare,147074456,Carin,,Morgan Park,41.69325,-87.66652,Entire home/apt,100,2,84,2019-09-12,7.80,1,42
29031690,East Pilsen art loft,49816545,Suzanne,,Lower West Side,41.85815,-87.64221,Entire home/apt,250,1,110,2019-09-21,9.40,3,335
29031953,MODERN PRIVATE Room in the heart of Wicker Park,216589393,Tasneem,,West Town,41.90655,-87.67456,Private room,80,2,8,2019-07-21,0.69,4,61
29033236,Chicago Apartment with a View,183967020,Mike,,Loop,41.88225,-87.62518,Entire home/apt,135,2,14,2019-08-22,1.39,6,340
29050721,Room #2 Home Away From Home - Close to bus stop,35342456,Roberto,,Portage Park,41.94049,-87.75681,Private room,70,2,0,,,15,365
29051115,"Room #3 Great 4 Business, studies or Visitors *",35342456,Roberto,,Portage Park,41.93915,-87.75512,Private room,65,2,2,2019-09-15,1.20,15,364
29051465,Room #4 Great 4 business / vacation / studies *,35342456,Roberto,,Portage Park,41.94046,-87.75738,Private room,60,2,3,2019-03-30,0.26,15,364
29051632,Sonder | Wrigley Field | Chic 2BR + Terrace,12243051,Sonder,,Lake View,41.94023,-87.65095,Entire home/apt,126,30,2,2019-07-06,0.54,186,310
29052611,Long Term - B APARTMENT with Patio 4 all occasions,35342456,Roberto,,Portage Park,41.94049,-87.7569,Entire home/apt,145,32,0,,,15,365
29052936,Cozy Boho Modern Vibes w/ Private Garden—Avondale,16064865,Neelam,,Avondale,41.93366,-87.71229,Entire home/apt,210,2,0,,,1,0
29053143,"Sunny, Cozy, Colorful  Andersonville",218940261,Lida,,Uptown,41.97347,-87.67244,Entire home/apt,100,1,44,2019-09-15,4.37,1,154
29059058,2 Bedroom Apartment with a view,183967020,Mike,,Loop,41.88192,-87.62459,Entire home/apt,130,2,10,2019-07-14,1.12,6,337
29059191,2 Bedroom apartment in downtown Chicago.,183967020,Mike,,Loop,41.88373,-87.62508,Entire home/apt,120,2,7,2019-07-15,0.65,6,338
29059759,Spacious Beautiful Home 4bedroom/2b-25min Downtown,84156165,Jose,,Fuller Park,41.81208,-87.6343,Entire home/apt,200,1,39,2019-09-02,3.39,1,350
29061285,The Sunflower Rm: Simple.Bright.Private.Comfy.,153829791,Venisha,,Washington Heights,41.73079,-87.65913,Private room,20,1,39,2019-09-08,3.39,3,86
29061922,5 min to Chicago's McCormick/Loop-Lofted Beauty!,209279064,Rudy,,Near South Side,41.85941,-87.62709,Entire home/apt,135,1,77,2019-09-20,7.17,1,0
29063007,5 min to Chicago's McCormick/Loop-Chic Loft!,191568635,Tiara,,Near South Side,41.85935,-87.62579,Entire home/apt,85,1,75,2019-09-18,6.66,1,247
29076506,Large bedroom near the University of Chicago,219102815,Jeanne,,Hyde Park,41.80103,-87.60126,Private room,35,32,2,2019-08-03,0.44,1,103
29080528,whole condo near downtown,22173789,Nausheen,,Near West Side,41.86275,-87.64783,Entire home/apt,70,1,10,2018-11-21,0.89,1,0
29080968,Bedroom in Logan Square/Avondale Apartment,92023697,Jhoanna,,Avondale,41.93466,-87.70133,Private room,45,2,17,2019-09-01,1.48,2,79
29093022,Traveler's Dream - 1 bed in a shared bedroom,57387860,Freehand,,Near North Side,41.89203,-87.62786,Hotel room,150,5,3,2019-09-13,1.61,28,309
29093342,Traveler's Dream - 1 bed in a shared bedroom,57387860,Freehand,,Near North Side,41.89122,-87.62852,Hotel room,150,5,18,2019-09-13,1.89,28,309
29093360,Hotel Perks - Private Bedroom | Private Bathroom,57387860,Freehand,,Near North Side,41.89145,-87.62681,Hotel room,600,5,0,,,28,312
29093384,Traveler's Dream - 1 bed in a shared bedroom,57387860,Freehand,,Near North Side,41.89114,-87.62666,Hotel room,150,5,12,2019-09-08,2.98,28,308
29093404,Great Studio for Jackson nurses or U of C interns,25173295,Angie,,South Shore,41.76511,-87.56635,Entire home/apt,99,2,4,2019-06-15,0.95,8,362
29095405,Hot Lincoln Square Warm & Cozy Garden Studio Apt.,201058036,Tony,,Lincoln Square,41.97467,-87.69445,Entire home/apt,95,2,49,2019-09-02,4.30,5,360
29097669,4 bedroom 2.5 bath Logan Square Bungalow with Deck,54479301,Ian,,Logan Square,41.91569,-87.69834,Entire home/apt,216,1,1,2019-09-05,1,1,99
29099202,5- Midway & McCormick house top entire place,34191427,Sonia,,Brighton Park,41.82213,-87.69625,Entire home/apt,55,1,57,2019-09-08,4.89,15,345
29102222,2 bd apartment in Chicago's Ukrainian Village,53787631,Augie,,West Town,41.896,-87.68051,Entire home/apt,60,5,1,2019-05-28,0.25,1,262
29103060,Elegant & Modern Cottage Apt 20mins from O’Hare,54498471,Elliot & Deena,,Jefferson Park,41.9711,-87.75732,Entire home/apt,115,2,18,2019-09-20,5.87,1,219
29105419,Entirely Remodeled Garden Unit in Ravenswood Manor,219356647,Lauresha & Luan,,Albany Park,41.96607,-87.70492,Entire home/apt,125,1,15,2019-09-08,1.36,1,222
29105811,Cozy Logan Square condo,102855020,Char,,Avondale,41.93421,-87.71348,Private room,75,1,5,2019-04-21,0.44,1,50
29107633,Cozy room off Chinatown - steps from the Line!,19073962,Jenny,,Armour Square,41.85558,-87.6336,Private room,60,2,46,2019-09-11,4.00,2,48
29119402,"Spacious 2Br at the Mine of Diamonds, Third Floor",30073391,Brad,,West Town,41.90767,-87.69052,Entire home/apt,117,2,45,2019-09-13,3.96,4,125
29120761,WELCOME TO NANCY'S PAD!,219447316,Nancy,,Lake View,41.93974,-87.67078,Entire home/apt,100,1,43,2019-09-20,3.76,1,322
29122915,▶Comfy 2BR Apt Next to McCormick★Wintrust★Downtown,17888170,MiLo And Chandra,,Near South Side,41.85406,-87.62631,Entire home/apt,189,2,44,2019-09-13,3.92,6,123
29129510,"GREEN ROOM W/PRIVATE BATH, WALK TO TRAIN",1224828,Tippi,,Irving Park,41.95692,-87.72743,Private room,65,2,18,2019-09-16,1.57,2,154
29131095,1717 Garden Suite in Avondale,90085244,Rabia,,Avondale,41.94156,-87.69585,Entire home/apt,115,3,10,2019-05-20,0.89,1,0
29131160,Spacious 1 BR in Wicker Park w fireplace+amenities,22648557,Charlene,,West Town,41.90624,-87.68282,Entire home/apt,125,1,35,2019-09-18,6.14,1,38
29138087,Stunning Architectural Gem in the heart of it all,9762303,Mack,,Near North Side,41.90495,-87.62947,Entire home/apt,175,3,33,2019-09-09,3.00,1,163
29150394,Amazing location in Wicker Park!,23907768,Tomer,,West Town,41.90648,-87.67139,Private room,50,1,5,2019-06-16,0.76,2,0
29150912,4 Bedroom Duplex West Town,87585422,Dan,,West Town,41.90934,-87.66495,Entire home/apt,395,3,0,,,2,352
29151957,Just blocks from Wrigley Field & Gallagher Way!,219669363,Javier And Amber Rose,,Uptown,41.9629,-87.67052,Entire home/apt,215,7,10,2019-09-01,0.87,1,31
29155607,Beautiful Art Deco Apt With Stunning Views,1413606,Michael,,Lake View,41.94148,-87.64127,Entire home/apt,350,3,0,,,3,354
29157741,Whole 3 Story house! Wicker Park area-15mn fr loop,4478538,Abhineyt,,West Town,41.89767,-87.69147,Entire home/apt,600,2,10,2019-08-11,0.95,4,154
29158987,Adorable Studio near University of Chicago!,15082394,Manorshare,,Woodlawn,41.78195,-87.61182,Entire home/apt,100,2,19,2019-09-16,1.73,2,160
29161887,Entire condo in West Chicago!,4478538,Abhineyt,,West Town,41.89863,-87.68984,Entire home/apt,100,1,52,2019-09-16,5.42,4,23
29165437,Heart of Chicago West Loop,6774894,James,,Near West Side,41.88038,-87.64118,Entire home/apt,150,2,51,2019-09-16,4.84,4,62
29180864,The Pointe,146935142,Christopher,,Portage Park,41.95146,-87.74354,Private room,80,2,0,,,1,0
29184092,"Lovely rehabbed 3 bed, 2 bath in Kenwood.",28932173,Niko,,Kenwood,41.80328,-87.59304,Entire home/apt,150,3,1,2018-10-12,0.09,1,0
29187058,Big & Bright Wicker Park Apartment,16510613,Jacquelyn,,West Town,41.90462,-87.67028,Entire home/apt,250,2,4,2019-06-16,0.37,1,58
29191144,"Spacious Modern Luxury 4 Bedroom close to ""L""",186408141,George,,North Lawndale,41.86317,-87.71516,Entire home/apt,150,3,17,2019-09-16,3.49,1,154
29191606,Beautiful New 3 Bedroom Apartment near Chinatown,219977804,Jake,,Bridgeport,41.84385,-87.64724,Entire home/apt,128,1,43,2019-09-14,4.08,2,155
29194537,Quantum Schrodinger Apt,82114450,Jeanrive,,Lincoln Park,41.92906,-87.66942,Private room,70,1,16,2019-09-02,2.02,1,355
29209444,"4BR Duplex - Newly Updated, Great Location!",87355152,Dario & Alicia,,Humboldt Park,41.91215,-87.70503,Entire home/apt,135,2,26,2019-09-16,2.47,3,349
29209840,Stay with friends in Unique Andersonville Home!,90128865,Marty & Rob,,Edgewater,41.98859,-87.67203,Private room,130,3,2,2019-06-11,0.45,3,125
29212031,Chicago - Heart of Boystown / Lakeview! 2bdrm Gem!,114879718,Cynthia,,Lake View,41.94363,-87.64802,Entire home/apt,175,2,35,2019-08-12,3.12,4,354
29216874,Domio | Loop | Luxury 3BR + Pool and Fitness Center,143825988,Domio,,Loop,41.88411,-87.62905,Entire home/apt,399,3,54,2019-09-02,4.68,23,29
29217499,BRAND NEW 3BR rehab in hip Logan Square!,25505766,Danielle,,Logan Square,41.92407,-87.70267,Entire home/apt,190,2,41,2019-09-09,3.61,3,310
29217711,Purrfect Palace in Beautiful Bridgeport,220137466,Miranda,,Bridgeport,41.83217,-87.64764,Entire home/apt,60,1,68,2019-09-12,6.48,1,319
29218960,"Beautiful & Large 2 Bedroom, Hyde Park Condo",54605411,Rich,,Hyde Park,41.80103,-87.59577,Entire home/apt,82,2,20,2019-09-01,1.77,1,8
29222176,Perfect Room for a Group in Center of Wicker Park,216589393,Tasneem,,West Town,41.90489,-87.6747,Private room,99,2,9,2019-08-10,0.80,4,61
29231503,Restoring Chicago Speakeasy from 1920's Room 1A,51668477,Michael,,Near North Side,41.89009,-87.63073,Private room,100,1,117,2019-09-18,10.45,7,311
29236141,2 bed 2.5 bath Bucktown Apartment,20267693,Josh,,Logan Square,41.91942,-87.67591,Entire home/apt,90,2,8,2019-09-18,0.72,1,44
29255732,Cozy Chicago Retreat- Entire Apartment,30438346,Briana,,Austin,41.89204,-87.75205,Entire home/apt,80,2,4,2019-06-16,0.71,2,9
29256818,Private Coach House in the Heart of Northcenter,6117206,Thibauld,,North Center,41.95803,-87.68018,Entire home/apt,80,2,8,2019-04-10,0.75,1,0
29259262,J1.Next to Downtown!By bus to go straight Downtown,220441747,Luiz,,East Garfield Park,41.87412,-87.69312,Private room,39,1,68,2019-09-08,6.09,5,71
29261309,Chicago Multi-unit close to united center,57544511,Bowen,,Near West Side,41.8819,-87.68444,Entire home/apt,1500,7,0,,,2,0
29275171,12-14 Midway McCormick 3 bedroom entire place,34191427,Sonia,,Brighton Park,41.82205,-87.69425,Entire home/apt,79,1,13,2019-09-04,1.14,15,64
29278548,Cozy exposed brick home near Wicker Park,106741386,Olivia,,West Town,41.90487,-87.68781,Entire home/apt,75,1,7,2019-04-05,0.70,2,0
29280135,✪ Cozy 1 Bedroom close to Downtown Chicago ✪,106272773,"You Are Where I Go, LLC",,West Town,41.90715,-87.66394,Entire home/apt,139,1,10,2019-08-25,2.50,1,292
29283309,Lawrence & Clark,132223851,Mariaji,,Uptown,41.96823,-87.66575,Shared room,50,1,76,2019-09-04,7.06,1,126
29283596,Cortez House - 2BR - Free Parking - Great Beds,104346599,Jordan,,West Town,41.90086,-87.69265,Entire home/apt,250,2,50,2019-09-03,4.39,1,76
29284819,Brick and Timber Loft - A visitors dream,50207331,Hari,,Near West Side,41.87632,-87.65939,Entire home/apt,200,2,0,,,1,18
29285095,Spacious and sophisticated in prime Lincoln Park,12929860,Mike And Katie,,Lincoln Park,41.92857,-87.65726,Entire home/apt,100,4,27,2019-09-10,2.48,1,0
29293094,Cozy Vintage Two Flat,220677809,Anna,,West Ridge,41.9903,-87.69355,Entire home/apt,150,1,2,2018-11-18,0.19,1,0
29301630,Two Bedroom Walk-up in Wicker Park,96996936,Sam,,West Town,41.91126,-87.67398,Entire home/apt,200,2,8,2019-07-28,0.73,1,0
29302275,Bucktown Abode,130931381,Andrea & Kevin,,Logan Square,41.91924,-87.68692,Entire home/apt,99,1,37,2019-09-16,3.30,1,107
29303339,Charming single-family Rogers Park home,220739455,Matt,,Rogers Park,42.0114,-87.66912,Entire home/apt,225,4,8,2019-08-19,0.79,1,18
29303361,Gorgeous home near Wrigley/train to downtown,6780106,Chris And Keri,,North Center,41.95196,-87.67583,Entire home/apt,399,1,28,2019-09-02,2.49,1,176
29304175,Quaint Space Perfect for 1-2 Travelers+Large Patio,218326715,Katy,,Logan Square,41.92422,-87.68937,Entire home/apt,100,2,18,2019-09-09,1.60,1,21
29308790,Domio | Gold Coast | Central 2BR,143825988,Domio,,Near North Side,41.89939,-87.62882,Entire home/apt,289,3,34,2019-08-18,2.98,23,270
29309084,Domio | Gold Coast | Classic 2BR,143825988,Domio,,Near North Side,41.89902,-87.62812,Entire home/apt,289,3,22,2019-09-16,1.93,23,284
29311507,Gorgeous 2BR Apt in Oldtown & Close to Downtown!,12013646,Luis,,Near North Side,41.91032,-87.63443,Entire home/apt,200,1,65,2019-09-08,5.75,5,133
29314167,Charming property close to where you want to be,218772280,Rocky,,Near West Side,41.87351,-87.68493,Entire home/apt,70,2,40,2019-09-10,3.64,1,52
29331059,Logan Square Gem,203535796,Couri,,Logan Square,41.92426,-87.7122,Private room,65,2,7,2019-09-16,2.31,1,82
29335246,Classical Harmony - River North Hideaway by Short Stay,218452414,Short Stay,,Near North Side,41.89764,-87.63258,Entire home/apt,225,2,32,2019-09-18,4.00,38,157
29335832,Allegro - Gorgeous One Bed in Uptown by Short Stay,218452414,Short Stay,,Uptown,41.96827,-87.65665,Entire home/apt,350,2,15,2019-09-17,2.78,38,185
29335960,Lakeview 3BR Duplex - 10 minute Walk to Wrigley!,219118817,Louis,,Lake View,41.94,-87.653,Entire home/apt,143,2,39,2019-09-17,3.55,1,347
29338532,West Loop Luxury Apt + Pool,30602015,Sarah,,Near West Side,41.87862,-87.6456,Entire home/apt,255,2,3,2019-06-09,0.27,1,0
29339327,Stunning Family Home★Parking & Patio★Lincoln Park,96813170,Cassidy,,Lincoln Park,41.92572,-87.67017,Entire home/apt,399,2,66,2019-09-17,5.89,1,313
29343258,"GN - Sleeps 6 Parking Breakfast Sushi Wine Smoothies  - Early check-in and late check out ! $10 off 你好  مرحبا Hola  Bonjour Привет Kamusta שלום perfect for families, groups & students Apt.GN",4769133,Ran,,Woodlawn,41.77735,-87.59179,Entire home/apt,116,1,20,2019-06-07,1.89,13,326
29357917,Historic Armitage Avenue Apartment,12971152,Lori,,Lincoln Park,41.91768,-87.65382,Entire home/apt,175,4,13,2019-09-16,2.58,1,77
29357937,4BR/2BA in Old Town - Private Roof Deck -Sleeps 12,155413569,Jennifer,,Lincoln Park,41.91693,-87.63852,Entire home/apt,379,1,13,2019-09-16,3.51,2,75
29359494,242 Room 1 - Cozy bedroom with private bathroom,217094024,Helen,,Armour Square,41.85215,-87.63261,Private room,80,1,19,2019-09-16,1.68,18,160
29360037,Belmont Hostel Top Bed 2,132477083,Al,,Avondale,41.9381,-87.71024,Shared room,33,1,7,2019-09-15,0.62,14,48
29360451,Belmont Hostel  Bottom  Bed B,132477083,Al,,Avondale,41.93894,-87.71083,Shared room,36,1,16,2019-08-14,1.45,14,39
29363835,Beautiful Penthouse in Wonderful Wicker Park,216589393,Tasneem,,West Town,41.90467,-87.67522,Entire home/apt,500,3,1,2018-11-18,0.10,4,62
29369225,Chicago Downtown Sightseeing Studio,41507370,Gloria,,Near West Side,41.88185,-87.64246,Entire home/apt,119,2,6,2019-08-27,0.57,1,31
29370193,"Combo 2 Unit, Sleep 26, Hyde Pk, Lake, Cannabis OK",73119847,Holly,,South Shore,41.77221,-87.58281,Entire home/apt,425,2,7,2019-09-15,0.68,5,331
29371285,J2.Next to Downtown!By bus to go straight Downtown,220441747,Luiz,,East Garfield Park,41.87426,-87.69481,Private room,29,1,59,2019-09-08,5.32,5,71
29371395,J3.Next to Downtown!By bus to go straight Downtown,220441747,Luiz,,East Garfield Park,41.87437,-87.69496,Private room,29,1,63,2019-09-07,5.68,5,62
29371812,J4.Next to Downtown!By bus to go straight Downtown,220441747,Luiz,,East Garfield Park,41.87426,-87.69429,Private room,29,1,44,2019-09-03,3.95,5,67
29371939,J5.Next to Downtown!By bus to go straight Downtown,220441747,Luiz,,East Garfield Park,41.8734,-87.69499,Private room,29,1,63,2019-09-08,5.71,5,62
29385780,~ LAVISH CHICAGO RESIDENCE ~ FREE PARKING,94561128,Alex,,Albany Park,41.96523,-87.71074,Private room,40,3,19,2019-09-08,1.88,6,161
29386356,"Renovated Modern Apt in Roscoe Village, Sleeps 10",90477795,Brian,,North Center,41.94002,-87.68553,Entire home/apt,205,1,8,2019-08-11,1.70,5,315
29387862,Beautiful 1 br/1 ba in the Heart of Logan Square!,221390871,Douglas,,Logan Square,41.92905,-87.70148,Entire home/apt,50,1,13,2019-09-15,1.21,1,1
29391145,Sawyer get-away in Logan Square,11013693,Clemencia,,Logan Square,41.93034,-87.70972,Entire home/apt,100,2,60,2019-09-20,5.49,2,152
29391555,1st FL Clean & Cozy Flat  E. Humboldt Free Parking,221415833,Dylan,,West Town,41.90593,-87.6921,Entire home/apt,120,3,18,2019-09-16,1.89,1,89
29392758,Explore Chicago from an Urban Sanctuary with Free Parking,117498144,Dasha & Owen,,Irving Park,41.94198,-87.72929,Entire home/apt,120,1,133,2019-09-20,12.09,4,334
29393579,Room in Logan square,48748780,Ramon,,Logan Square,41.92896,-87.72109,Private room,80,1,29,2019-09-16,2.59,1,235
29395575,Urban Oasis,219540897,Kate,,Edison Park,41.99853,-87.80685,Entire home/apt,105,2,22,2019-09-02,2.10,1,342
29412343,Modern Boutique Suite near O'Hare,7975005,Silvia,,Norwood Park,41.97539,-87.81445,Entire home/apt,80,2,28,2019-09-22,4.44,1,80
29413045,"Gracious Chicago home, superb location",221566015,Molly,,Kenwood,41.80707,-87.59232,Private room,85,1,27,2019-09-20,2.75,1,248
29414127,Chicago apartment for the great location by United,57544511,Bowen,,Near West Side,41.87719,-87.68134,Entire home/apt,1500,7,0,,,2,173
29416724,Belmont Hostel  Female Only Top Bed,132477083,Al,,Avondale,41.93734,-87.71016,Shared room,30,1,6,2019-08-05,1.43,14,19
29419213,Southside cozy home in Chicago w/ free parking!,44051428,Melissa,,Greater Grand Crossing,41.75943,-87.60421,Entire home/apt,150,28,0,,,4,180
