id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23666006,Renovated Retro Queen Anne Studio Apartment,27508753,Scott,Queen Anne,East Queen Anne,47.63794,-122.35042,Entire home/apt,83,2,145,2019-09-18,8.06,1,231
23667548,"Modern, spacious suite - two blocks to light rail!",784322,Austin,Rainier Valley,Columbia City,47.56437,-122.29329,Entire home/apt,90,2,133,2019-09-21,7.31,1,52
23667577,Gorgeous Lower Queen Anne Studio w/ Full Kitchen,36991650,Hunter,Queen Anne,Lower Queen Anne,47.62066,-122.3567,Entire home/apt,125,1,115,2019-09-08,6.34,7,82
23667704,"Large Modern Studio, 5-min Walk to Space Needle!",36991650,Hunter,Queen Anne,Lower Queen Anne,47.61942,-122.35749,Entire home/apt,125,1,95,2019-09-13,5.50,7,76
23670997,Walk to Award-winning Restaurants at a Cozy Ballard Cottage,28420265,Sherry,Ballard,West Woodland,47.67076,-122.37377,Entire home/apt,185,1,116,2019-08-23,6.49,10,142
23676152,Perfect for families! 3BR 2BA - Walk to Fremont,22840181,Samantha & Casey,Other neighborhoods,Wallingford,47.6539,-122.3378,Entire home/apt,169,3,38,2019-09-07,2.14,2,166
23686591,Modern Roosevelt Niche!,47188811,Debra,Other neighborhoods,Roosevelt,47.68079,-122.31724,Private room,80,3,26,2019-09-09,1.43,1,49
23687078,Seattle Home with a View,27176401,Melanie,Lake City,Victory Heights,47.70305,-122.30209,Private room,45,3,0,,,1,0
23687940,Your own large 2 bedroom home in Greenwood,4843543,Yarrow,Other neighborhoods,Greenwood,47.69598,-122.34985,Entire home/apt,145,3,1,2018-12-02,0.10,1,0
23688200,The Zen House,245266,Michelle,Other neighborhoods,Wedgwood,47.69186,-122.28109,Entire home/apt,300,3,36,2019-09-05,3.97,1,233
23698647,Seattle Vacation Home: The Campus; 8 bedrooms - sleeps up to 23!,54812088,Lynne,Central Area,Madrona,47.61513,-122.29136,Entire home/apt,650,1,30,2019-08-09,1.93,38,327
23699002,"Seattle Vacation Home: The Arboretum - 7 bedroom masterpiece, sleeps up to 28!",54812088,Lynne,Capitol Hill,Montlake,47.63813,-122.30087,Entire home/apt,650,1,32,2019-09-15,2.20,38,308
23699282,"Seattle Vacation Home: Thomas Lodge ""Philly"" - newly renovated 1 bedroom",54812088,Lynne,Central Area,Mann,47.62086,-122.29834,Entire home/apt,125,1,21,2019-05-26,1.33,38,349
23699409,"Seattle Vacation Home: House of Suffrage - Luxury 5 bedroom, sleeps 16!",54812088,Lynne,Central Area,Mann,47.61178,-122.29962,Entire home/apt,590,1,47,2019-09-06,3.15,38,337
23699597,"Seattle Vacation Home: The Big Top - Modern 5 bedroom, gameroom, sleeps 20",54812088,Lynne,Central Area,Mann,47.61455,-122.29904,Entire home/apt,600,1,39,2019-09-12,2.58,38,314
23699817,Seattle Vacation Home: Fields of Dreams - Great Location | 2 Master Suites! | 5,54812088,Lynne,Central Area,Mann,47.62038,-122.29791,Entire home/apt,450,1,52,2019-09-09,3.36,38,351
23700108,Seattle Vacation Home: Life's A Game - 3 bedrooms each w/ dedicated bath,54812088,Lynne,Central Area,Mann,47.62178,-122.29761,Entire home/apt,310,1,30,2019-09-02,2.10,38,360
23700263,Seattle Vacation Home: The Vineyard: 3 bedroom/2.5 bathroom,54812088,Lynne,Capitol Hill,Stevens,47.62074,-122.30905,Entire home/apt,350,1,60,2019-09-09,4.04,38,347
23700659,Over the lake in Madison Park,169558302,Flatiron,Capitol Hill,Madison Park,47.63722,-122.27699,Entire home/apt,120,3,22,2019-08-23,1.31,2,0
23700774,Seattle Vacation Home: Upscale & PRIME Location - Modern Kitchen | Deck Views,54812088,Lynne,Central Area,Mann,47.62089,-122.29926,Entire home/apt,280,1,38,2019-09-20,2.51,38,343
23702119,*Couples Getaway in the Heart of Seattle!*,140601291,Rekko,Queen Anne,Lower Queen Anne,47.63124,-122.35883,Entire home/apt,80,1,123,2019-09-13,6.65,7,56
23702214,"Seattle Vacation Home: The Aerodrome - Family-friendly, CLEAN & Great Location",54812088,Lynne,Central Area,Mann,47.62099,-122.29807,Entire home/apt,300,1,31,2019-05-06,2.06,38,346
23702360,Seattle Vacation Home: The Hawks' Nest - 5 bedroom house sleeps up to 16,54812088,Lynne,Capitol Hill,Madison Park,47.62802,-122.29335,Entire home/apt,375,1,21,2019-09-08,1.47,38,346
23702520,"Seattle Vacation Home: Out of Africa - 3 en-suite bedrooms, yard with BBQ",54812088,Lynne,Central Area,Madrona,47.60967,-122.29167,Entire home/apt,400,1,32,2019-09-14,2.22,38,347
23702661,Seattle Vacation Home: Graceland - Modern 4 bed/3.5 bath great location,54812088,Lynne,Central Area,Mann,47.62008,-122.29809,Entire home/apt,450,1,43,2019-09-08,2.77,38,358
23702770,"Seattle Vacation Home: The Milky Way - 6 bedrooms/3 bathrooms, sleeps 20!",54812088,Lynne,Central Area,Harrison/Denny-Blaine,47.61981,-122.29529,Entire home/apt,500,1,35,2019-09-15,2.55,38,318
23702901,"Seattle Vacation Home: The Autobahn - 3 bed/2 bath, great outdoor space!",54812088,Lynne,Central Area,Mann,47.61597,-122.29731,Entire home/apt,250,1,42,2019-09-20,2.66,38,347
23703054,"Seattle Vacation Home: The Depot - Luxury 3 bed/2.5 bath, great location",54812088,Lynne,Central Area,Mann,47.62026,-122.29973,Entire home/apt,280,1,27,2019-09-05,1.78,38,357
23703434,Seattle Vacation Home: The Olympics - Well located high-end 4 bed/3.5 bath,54812088,Lynne,Central Area,Mann,47.62013,-122.30001,Entire home/apt,440,1,32,2019-08-31,2.13,38,351
23703583,Seattle Vacation Home: Life's A Mountain - 3 bedrooms each w/ ensuite bath,54812088,Lynne,Capitol Hill,Stevens,47.62217,-122.30119,Entire home/apt,310,1,27,2019-08-19,1.75,38,351
23704668,"Seattle Vacation Home: The Chalet - Modern 2 bed craftsman, great location",54812088,Lynne,Central Area,Mann,47.61697,-122.29771,Entire home/apt,175,1,30,2019-09-13,2.05,38,357
23704752,"Seattle Vacation Home: Thomas Lodge ""Boston"" - Bright & Comfy, En Suite | Garage",54812088,Lynne,Central Area,Mann,47.62095,-122.29869,Entire home/apt,200,1,33,2019-07-26,2.14,38,364
23704832,"Seattle Vacation Home: Thomas Lodge ""New York"" - renovated 2 bed/2 bath",54812088,Lynne,Central Area,Mann,47.62093,-122.29871,Entire home/apt,200,1,36,2019-09-01,2.43,38,358
23705000,"Seattle Vacation Home: Wall Street - Luxury 3 bed/2.5 bath, great location",54812088,Lynne,Central Area,Mann,47.61931,-122.29902,Entire home/apt,280,1,31,2019-09-15,2.03,38,358
23705097,"Seattle Vacation Home: Off The Wall - 3 bed/2.5 bath, brand new everything",54812088,Lynne,Central Area,Mann,47.62037,-122.29887,Entire home/apt,290,1,39,2019-08-10,2.52,38,356
23705189,"Seattle Vacation Home: The Dawg Pound - Sleeps up to 6, fantastic location",54812088,Lynne,Capitol Hill,Madison Park,47.62634,-122.29215,Entire home/apt,90,1,15,2019-08-11,1.07,38,316
23705305,"Seattle Vacation Home: Life's a Beach - Comfort, LOCATION, 3 En Suites!",54812088,Lynne,Central Area,Mann,47.62132,-122.29877,Entire home/apt,310,1,30,2019-09-11,1.94,38,358
23713323,Beautiful  bedroom and bathroom in Columbia City,32456479,Iris,Rainier Valley,Columbia City,47.55766,-122.2802,Private room,65,2,89,2019-09-21,5.29,1,343
23715548,Experience Seattle Living Comfortable w/Parking,151836738,Jun,Magnolia,Lawton Park,47.64914,-122.38465,Entire home/apt,150,1,116,2019-09-13,6.30,3,316
23716208,"Private Studio near Capitol Hill, Downtown Seattle",43870886,Miranda,Central Area,Atlantic,47.60052,-122.30437,Entire home/apt,79,1,137,2019-09-18,7.38,2,142
23724477,Green Lake Cottage--Two Blocks from the Lake,74305,Seattle Oasis,Other neighborhoods,Wallingford,47.66919,-122.33702,Entire home/apt,77,2,31,2019-09-13,1.71,53,166
23729801,Charming and Spacious Greenwood Townhouse,17326676,Tim,Other neighborhoods,Greenwood,47.68947,-122.36332,Private room,65,20,2,2018-03-22,0.11,1,0
23742518,Quiet Daylight Basement 1 bedroom apartment,133707766,Carialta,Ballard,Loyal Heights,47.67992,-122.3774,Entire home/apt,96,2,23,2019-01-01,1.35,1,108
23748064,Gorgeous Comfy with Easy Check In and Parking,172259549,Taizha,Ballard,Loyal Heights,47.67652,-122.38148,Entire home/apt,90,1,88,2019-09-18,4.77,2,314
23748596,Sonya's House- Apartment 101,159259469,FengE,Other neighborhoods,Fremont,47.65681,-122.34531,Entire home/apt,100,1,90,2019-09-02,5.53,3,0
23749899,Centrally Located Seattle Basement Studio,328348,Sarah,Central Area,Minor,47.6062,-122.30738,Private room,65,2,3,2018-04-22,0.17,1,0
23751431,Beautiful Craftsman Home with Space Needle and Mountain View,1381365,Lisa,Other neighborhoods,Wallingford,47.66313,-122.32917,Entire home/apt,450,4,42,2019-09-03,2.68,2,55
23754774,Forest view in a downtown 9th floor condo,178169606,Cristopher,Downtown,First Hill,47.61134,-122.32904,Entire home/apt,106,3,56,2019-09-01,3.20,1,32
23763842,Fremont Luxury - Amazing Location,49746158,Todd,Other neighborhoods,Fremont,47.65361,-122.35292,Entire home/apt,250,1,110,2019-09-05,6.00,3,63
23766343,Centrally located minutes to downtown!,168817864,Pinnacle,Central Area,Mann,47.61092,-122.29838,Entire home/apt,80,1,2,2018-04-06,0.11,6,0
23768489,★Gorgeous Apt in Awesome Neighborhood w/Parking,172259549,Taizha,Ballard,Adams,47.67507,-122.38127,Entire home/apt,105,1,112,2019-09-16,6.08,2,336
23770520,Cute 2 bedroom Bungelow 3 blocks from LightRail,109742467,La Fonda,Rainier Valley,Brighton,47.53755,-122.27415,Entire home/apt,150,1,41,2019-09-07,2.37,1,179
23771340,Spacious & Clean Studio in International District,26967583,Dario,Downtown,Pioneer Square,47.60194,-122.32756,Entire home/apt,134,1,95,2019-09-01,5.14,55,0
23771963,Seattle Waterfront Luxurious 1 bedroom GD,50550045,Day 1,Downtown,Central Business District,47.60534,-122.33933,Entire home/apt,150,5,3,2019-01-14,0.17,159,122
23772246,Seattle Waterfront Luxurious 1 bedroom GE,50550045,Day 1,Downtown,Central Business District,47.60561,-122.33886,Entire home/apt,150,5,6,2019-08-25,0.35,159,62
23772986,Clean and Quiet Studio in International District,26967583,Dario,Downtown,Pioneer Square,47.60182,-122.32557,Entire home/apt,112,1,59,2019-09-02,3.23,55,0
23773281,Garden Suite in Seattle's Queen Anne w/ Parking,178349157,Chris,Queen Anne,North Queen Anne,47.65088,-122.37257,Entire home/apt,99,4,58,2019-09-20,3.12,1,133
23781996,Mid-Century Modern Studio Sanctuary,14039232,Cristine,West Seattle,Arbor Heights,47.50348,-122.37931,Entire home/apt,100,2,60,2019-09-15,3.27,1,0
23784337,"ZEN DEN IN SEATTLE - Walk to lake, cafes and more!",9453180,Lara,Other neighborhoods,Ravenna,47.67953,-122.31019,Entire home/apt,73,1,105,2019-09-03,5.79,3,133
23786099,Lake Union Getaway,178472150,Billy,Queen Anne,East Queen Anne,47.63889,-122.34283,Entire home/apt,175,2,115,2019-09-15,7.04,1,229
23789321,"Spacious, Clean Studio in International District",26967583,Dario,Downtown,Pioneer Square,47.60198,-122.32598,Entire home/apt,121,1,33,2019-08-17,1.79,55,0
23807521,Maude Lofts,1568023,Henley,Capitol Hill,Broadway,47.61664,-122.31458,Entire home/apt,149,2,52,2019-09-18,5.03,1,249
23809259,Entire House*Heart of Fremont *near UW/Downtown,150473705,Ryan,Other neighborhoods,Fremont,47.65718,-122.34907,Entire home/apt,110,2,41,2019-06-16,2.27,3,342
23828615,"A Douglas Fir retreat in the city, sleeps 8",61636,Angela,Northgate,Haller Lake,47.73374,-122.3322,Entire home/apt,300,3,20,2019-08-15,1.30,2,61
23832970,Seattle En Suite: Walk to Convention Center Amazon,48887249,Meichun,Capitol Hill,Broadway,47.61756,-122.32733,Private room,109,6,5,2018-09-03,0.29,1,89
23838828,Modern View Home W/3 Suites near Port and Downtown,74520486,Rina,Queen Anne,North Queen Anne,47.6423,-122.37353,Entire home/apt,296,1,38,2019-09-02,2.30,1,0
23841663,Art Room- Seattle Modern Home (w/Private Bath),164080137,Kelvin & Cassie,Central Area,Leschi,47.59503,-122.29641,Private room,75,1,40,2019-09-15,2.44,2,74
23842466,Spacious Artistic Midcentury Ballard Private Flat,11490638,Jenn,Ballard,Loyal Heights,47.68906,-122.38839,Entire home/apt,65,1,84,2019-09-04,4.57,1,65
23842795,"Modern 3bd luxury home, minutes away from downtown",13557914,Ashwani,Delridge,North Delridge,47.56579,-122.36411,Entire home/apt,180,1,50,2019-08-25,2.89,1,0
23842805,The Nest,14818280,Autumn,West Seattle,Seaview,47.54447,-122.39713,Entire home/apt,150,2,42,2019-09-08,2.30,1,66
23852762,Spacious & Bright Ballard Home. Walk Everywhere!,7711417,Teresa,Ballard,Adams,47.67293,-122.38165,Entire home/apt,275,1,69,2019-09-13,3.91,1,208
23857378,Location Location! Minutes to downtown!,49754857,Jackson,Delridge,North Delridge,47.56529,-122.36449,Private room,100,1,5,2018-10-19,0.28,6,0
23859918,Cozy Capitol Hill Townhouse close to everything,19757903,Clint,Capitol Hill,Stevens,47.62062,-122.30359,Entire home/apt,106,5,3,2019-03-24,0.20,1,0
23876528,PRIVATE  Apartment - Heart of University District,27555235,Mo,University District,University District,47.65952,-122.3132,Entire home/apt,75,2,17,2019-09-01,0.93,5,0
23877351,Vivacious Lake View Seattle Apartment w/ Balcony~!,80780128,Justin,Cascade,Eastlake,47.63808,-122.32303,Entire home/apt,160,1,73,2019-09-04,4.07,2,249
23878580,Southern Bryant Suite,65238919,Alysson,Other neighborhoods,Bryant,47.66426,-122.28643,Entire home/apt,150,2,52,2019-09-09,3.01,1,123
23881540,Perfect Location: Steps from Downtown Ballard!,179442107,Elizabeth,Ballard,Adams,47.66993,-122.39018,Entire home/apt,350,2,6,2019-08-26,0.40,1,263
23881678,Green bedroom in Garden Oasis (new room),1297175,Marianne,Other neighborhoods,Roosevelt,47.67303,-122.31306,Private room,79,30,28,2019-08-09,1.81,3,92
23882428,Sunset Hill Grand Tudor,163985312,Josh,Ballard,Sunset Hill,47.68465,-122.39994,Entire home/apt,425,2,10,2018-08-05,0.56,1,0
23883355,Green Lake Retreat,154093134,Bill,Other neighborhoods,Wallingford,47.66696,-122.33829,Entire home/apt,129,2,125,2019-09-15,6.88,1,49
23884308,West Seattle Beauty close to everything,72767634,Rian And Michele,West Seattle,Fairmount Park,47.55524,-122.38034,Entire home/apt,370,3,3,2018-09-03,0.23,1,0
23895640,"Private Room, View, Easy to airport & downtown",31036041,Marlee,West Seattle,Fairmount Park,47.54729,-122.38234,Private room,49,2,32,2019-09-02,1.84,3,3
23898292,Capitol hill midcentury apartment,3607676,Michael,Capitol Hill,Broadway,47.61909,-122.31434,Entire home/apt,89,14,56,2019-09-02,3.05,4,18
23902767,Handcrafted Seattle Hideaway,17849754,Jeremy,Other neighborhoods,Greenwood,47.6954,-122.3467,Entire home/apt,75,2,84,2019-09-10,4.86,1,160
23904625,Charming Apt Close to Downtown & Sea-Tac Airport,179663640,Amy,Beacon Hill,North Beacon Hill,47.57814,-122.31288,Entire home/apt,140,2,76,2019-09-11,4.27,1,144
23904983,Private Bedroom,179668248,Baolin,Other neighborhoods,Greenwood,47.68352,-122.36263,Private room,42,1,0,,,1,0
23906474,Cozy Urban Family Homestead: 2bdrm Private Suite,45859,Michelle,Ballard,West Woodland,47.66468,-122.36657,Entire home/apt,88,2,36,2018-09-04,1.98,1,0
23906728,Contemporary Lake Union Living,179686486,William,Cascade,Eastlake,47.63928,-122.32656,Entire home/apt,122,1,5,2018-06-11,0.29,1,0
23906857,"Bright,Simple comfort room,Close to UW_rm A",119784888,Allen,Lake City,Matthews Beach,47.70874,-122.27982,Private room,50,1,27,2019-09-08,1.52,2,171
23907552,22 floor Mt Rainier and Downtown view from room,27741016,Chamandeep,Downtown,Central Business District,47.61188,-122.33239,Shared room,46,1,0,,,1,0
23909593,Lower Queen Anne Condo with Space Needle view,24831061,Hosteeva,Queen Anne,Lower Queen Anne,47.62798,-122.34485,Entire home/apt,70,1,8,2018-07-30,0.46,11,0
23920855,Gorgeous Garden Home in the City,56771054,Angelina,Central Area,Mann,47.6132,-122.2991,Private room,40,2,7,2019-05-07,0.41,2,0
23924726,Modern and New Apartment East Lake Union,11781308,Lian,Cascade,Eastlake,47.64087,-122.32599,Entire home/apt,150,1,70,2019-09-10,3.89,2,329
23927977,Modern Apartment on Vibrant Capitol Hill (Seattle),57925660,Garren,Capitol Hill,Broadway,47.61498,-122.3135,Entire home/apt,155,1,7,2018-07-11,0.40,1,0
23928824,Modern and New Loft East Lake Union,11781308,Lian,Cascade,Eastlake,47.64253,-122.324,Entire home/apt,150,1,107,2019-09-15,5.92,2,330
23935832,Seattle Waterfront Condos 2BD 3,8534462,Corp Condos & Apts,Downtown,Central Business District,47.60605,-122.33907,Entire home/apt,350,2,14,2019-08-11,0.86,352,240
23937510,Pike's Place Luxury Condos 2BR/2BA 4,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.60965,-122.34088,Entire home/apt,350,2,3,2018-11-10,0.18,352,275
23938594,Belltown Waterfront Suite 1BD 7,8534462,Corp Condos & Apts,Downtown,Belltown,47.61317,-122.34852,Entire home/apt,219,2,3,2018-07-07,0.18,352,142
23939451,Belltown Waterfront Suites Studio 4,8534462,Corp Condos & Apts,Downtown,Belltown,47.61179,-122.3494,Entire home/apt,169,2,3,2019-07-29,0.19,352,112
23943343,Green Lake Craftsman just across from the Lake,8186843,Alyson,Other neighborhoods,Green Lake,47.68209,-122.32981,Entire home/apt,350,4,14,2019-09-17,1.03,2,96
23947732,Located Between Downtown and Airport,1991691,Kimberly,West Seattle,Gatewood,47.53182,-122.385,Private room,45,1,12,2018-06-18,0.67,1,0
23954870,Ultra-Modern 1Bed w/ Amazing Views F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.61019,-122.34019,Entire home/apt,300,2,0,,,352,221
23962743,❤ Beautiful Cozy Studio in Vibrant Neighborhood,151836738,Jun,Other neighborhoods,Wallingford,47.66315,-122.33448,Entire home/apt,95,1,67,2019-09-08,3.74,3,257
23967097,Rad'ish Houseboat,13784525,Michael,Cascade,Westlake,47.63512,-122.34021,Entire home/apt,175,1,103,2019-09-11,5.89,5,116
23975350,Traveler's oasis in lovely Ballard hood.,63639689,Diane,Ballard,Loyal Heights,47.6859,-122.38545,Entire home/apt,100,2,16,2019-09-01,1.02,1,88
23980120,Camlin - Seattle (4 persons),120290009,Janis,Downtown,Central Business District,47.61323,-122.33308,Private room,109,2,0,,,1,0
23980217,Bright Vibrant Capitol Hill Apt w/Parking!,225845,Lisa,Capitol Hill,Stevens,47.61654,-122.3116,Entire home/apt,149,1,49,2019-09-08,2.76,3,111
23980384,Maple Leaf Mother-in-Law Near Green Lake,5886590,Katy,Other neighborhoods,Roosevelt,47.68878,-122.31813,Entire home/apt,115,2,6,2018-07-23,0.38,1,0
23980830,Queen Anne Terrace,15269756,Ryan,Queen Anne,Lower Queen Anne,47.62636,-122.35117,Entire home/apt,83,2,29,2019-08-14,1.72,1,0
23981287,"Stunning Seattle Skyline Views, Light & Location!",11563002,Claudia,Northgate,North College Park,47.69112,-122.34146,Entire home/apt,99,2,16,2019-08-25,1.03,1,28
23981485,Pike Place Market High Rise studio3 - VC,50550045,Day 1,Downtown,Pike-Market,47.61017,-122.34241,Entire home/apt,250,30,20,2019-05-29,1.19,159,88
23982429,"Newly remodel home @ Angel's PL-A, near light rail",180408766,Danny,Rainier Valley,Brighton,47.54521,-122.2835,Entire home/apt,175,1,41,2019-09-15,2.57,2,361
23983010,Downtown Lux 2BD2,8534462,Corp Condos & Apts,Downtown,Belltown,47.61634,-122.33459,Entire home/apt,350,2,3,2019-04-26,0.20,352,106
23983013,Downtown Lux 2BD1,8534462,Corp Condos & Apts,Downtown,Belltown,47.61514,-122.33391,Entire home/apt,350,2,7,2019-08-26,0.44,352,105
23983017,Belltown Waterfront Suites Studio 2,8534462,Corp Condos & Apts,Downtown,Belltown,47.61225,-122.34838,Entire home/apt,169,2,0,,,352,155
23983021,Belltown Waterfront Suites Studio 3,8534462,Corp Condos & Apts,Downtown,Belltown,47.61403,-122.3518,Entire home/apt,169,2,2,2019-04-27,0.17,352,145
23993025,Spacious Houseboat on Beautiful Lake Union Seattle,135109850,Bill,Cascade,Westlake,47.63658,-122.34102,Entire home/apt,245,2,9,2019-09-14,0.53,1,5
23994302,Hidden Boho Gem of a Guesthouse in North Seattle,76642600,Caitlin,Other neighborhoods,Bitter Lake,47.70746,-122.35517,Entire home/apt,125,1,36,2019-09-09,2.69,1,165
23996840,West Seattle Urban Farm & Garden Loft,13167330,Whitney,Delridge,Roxhill,47.53228,-122.37374,Entire home/apt,85,3,18,2019-09-10,1.12,1,325
23997376,Your Pacific North West Escapade,180568114,Michael,Beacon Hill,South Beacon Hill,47.53182,-122.29331,Entire home/apt,82,7,15,2019-09-04,1.02,1,337
23999507,Green Lake/Roosevelt Retreat,61466222,Hui-Ju Chen,Other neighborhoods,Roosevelt,47.67477,-122.31922,Entire home/apt,149,2,53,2019-09-17,2.98,1,72
24010697,Central Modern Home with Rooftop,24831061,Hosteeva,Central Area,Minor,47.60393,-122.30721,Entire home/apt,120,1,53,2019-08-23,3.14,11,103
24015983,Elegant Two-Bedroom By Space Needle And Amazon,22160379,Nick,Downtown,Belltown,47.61635,-122.34655,Entire home/apt,207,3,73,2019-09-09,4.24,1,159
24016394,Baker House,7071432,Corey,Rainier Valley,Mount Baker,47.58618,-122.29325,Entire home/apt,175,2,16,2019-09-15,3.56,1,250
24018328,Cute Comfy Pike Place 1 Bed Flat with Sleeper Sofa,116907660,Saima,Downtown,Pike-Market,47.60821,-122.3404,Entire home/apt,65,2,139,2019-09-09,7.74,4,26
24022914,Cozy 1B Bryant apartment,19798992,Sarah,Other neighborhoods,Bryant,47.66868,-122.28914,Entire home/apt,119,2,27,2019-09-19,2.10,1,177
24023258,Private Bed in Cute Craftsman,153567357,Janessa,Magnolia,Lawton Park,47.65359,-122.38542,Private room,45,1,182,2019-09-07,10.50,2,69
24037284,Cozy Cottage w/old-world charm in West Seattle,180921019,Jessica,West Seattle,Gatewood,47.5407,-122.38209,Entire home/apt,110,1,75,2019-09-17,4.52,1,159
24042060,Central District Craftsman,180965735,Munkhmur,Central Area,Mann,47.60413,-122.29856,Entire home/apt,130,1,99,2019-09-02,5.86,1,157
24042527,"Private, spacious, full Apartment in Ballard",30745456,Erin,Ballard,West Woodland,47.67582,-122.37144,Entire home/apt,80,1,31,2018-09-05,1.76,1,0
24045054,2 Bedroom House in Green Lake / University Area,53026081,Josey,Other neighborhoods,Wallingford,47.66791,-122.32419,Entire home/apt,150,4,70,2019-08-31,4.05,1,47
24059020,"Cozy ""cabin"" - Ballard's Brewery District",8612866,Julie & Jeff,Ballard,West Woodland,47.66603,-122.37234,Entire home/apt,85,2,28,2019-08-18,2.03,2,60
24062168,Cute townhouse cottage in the heart of Seattle,115714275,Reed,Capitol Hill,Broadway,47.62429,-122.31632,Private room,65,2,10,2018-08-12,0.56,1,0
24063141,Stylish Studio with Great Street Views!!!,20493911,Kevin,Downtown,Belltown,47.61437,-122.34331,Entire home/apt,170,1,112,2019-09-19,6.30,10,55
24065252,Cool Ballard Bungalow w/awesome deck and Swim Spa,27373768,Keith,Ballard,Loyal Heights,47.6841,-122.37908,Entire home/apt,350,3,18,2019-09-09,1.19,2,28
24065901,Seattle Bright spacious modern House Free Parking,181193027,Brianna,Central Area,Atlantic,47.58663,-122.30081,Entire home/apt,108,2,116,2019-09-19,6.53,1,151
24067084,Baker Street,54410852,Amy,Central Area,Leschi,47.60071,-122.29544,Entire home/apt,300,6,2,2018-09-05,0.15,4,0
24081619,"Modern lower unit, blocks from Light Rail Station",145720154,Chima,Rainier Valley,Brighton,47.53976,-122.27425,Entire home/apt,130,1,60,2019-09-11,3.63,3,162
24082242,Explore Seattle from Awesome Location-Free Parking,174105856,Richard,Capitol Hill,Broadway,47.62471,-122.32483,Entire home/apt,90,1,141,2019-09-17,7.83,3,323
24083415,Modern Home near Capitol Hill and Downtown Seattle,43870886,Miranda,Central Area,Atlantic,47.6009,-122.30566,Entire home/apt,99,1,55,2019-09-15,3.19,2,72
24084594,Modern Rainier Beach studio,181352202,"JoAnn, Marilyn, And Bernie",Rainier Valley,Rainier Beach,47.51081,-122.25633,Entire home/apt,100,1,101,2019-09-21,5.64,1,332
24090496,"Pet-friendly home w/ patio, full kitchen & peaceful location - near attractions",111812937,Vacasa Washington,Beacon Hill,Mid-Beacon Hill,47.56366,-122.31573,Entire home/apt,125,2,9,2019-07-15,0.51,2,364
24094497,The Grand B&B,8571236,Tareq,Central Area,Madrona,47.61332,-122.28408,Private room,135,3,1,2018-04-26,0.06,2,87
24099531,"Walk Everywhere, Cute Studio Capitol Hill (2)",169482047,Kenny,Capitol Hill,Broadway,47.61803,-122.31636,Entire home/apt,90,1,101,2019-09-16,5.63,1,240
24100074,"Green Lake/Roosevelt, Mother-In-Law Apt.",176308119,Jason,Other neighborhoods,Roosevelt,47.67303,-122.31865,Entire home/apt,60,2,63,2019-09-01,3.55,1,0
24101056,Cozy Boho Studio with Big Deck + City Views,44450416,Marci,Other neighborhoods,Fremont,47.65212,-122.34539,Entire home/apt,75,3,8,2019-09-03,0.52,2,3
24106979,Radford Apartment,51174165,Chen,Other neighborhoods,Windermere,47.67519,-122.26745,Private room,26,1,0,,,1,0
24117615,*Couples Getaway in the Heart of Seattle!*,140601291,Rekko,Queen Anne,Lower Queen Anne,47.63093,-122.35909,Entire home/apt,70,1,131,2019-09-14,7.35,7,50
24119567,DT Seattle | Summer Rental | 30day special rate XX,50550045,Day 1,Downtown,First Hill,47.60717,-122.32848,Entire home/apt,155,5,1,2018-10-05,0.08,159,179
24119568,Downtown Seattle Studio xx,50550045,Day 1,Downtown,First Hill,47.60649,-122.3271,Entire home/apt,90,20,3,2018-05-10,0.17,159,173
24119570,Downtown Seattle Studio's 10 MK- XX,50550045,Day 1,Downtown,First Hill,47.60821,-122.32728,Entire home/apt,155,5,5,2018-06-24,0.29,159,179
24119571,Downtown Seattle Studio's 11 ML- XX,50550045,Day 1,Downtown,First Hill,47.60781,-122.32869,Entire home/apt,155,5,4,2018-06-17,0.24,159,179
24119572,DT Seattle | Summer Rental | 30day special rate xx,50550045,Day 1,Downtown,First Hill,47.60841,-122.32839,Entire home/apt,155,5,3,2018-08-18,0.22,159,179
24119573,Day 1 | Summer Intern Housing | DT Seattle xx,50550045,Day 1,Downtown,First Hill,47.60648,-122.32812,Entire home/apt,155,5,5,2018-09-02,0.30,159,137
24120349,Retreat in Rainier Beach,62303801,Desiree,Rainier Valley,Dunlap,47.52567,-122.27269,Entire home/apt,49,1,97,2019-08-29,5.42,1,37
24122352,Craftsman in the Heart Of Ballard,6802017,Kimberly,Ballard,Adams,47.67234,-122.39558,Entire home/apt,199,2,11,2018-08-19,0.72,1,0
24123401,Lake View Retreat in North Seattle,181718441,Lara,Other neighborhoods,Bitter Lake,47.72802,-122.3493,Entire home/apt,300,2,51,2019-09-13,3.53,1,217
24123728,Serene Daylight Basement Studio in Seattle,49432633,Molly,Lake City,Cedar Park,47.71841,-122.27927,Entire home/apt,68,1,60,2019-09-05,3.43,1,0
24129466,4 BR Townhome between  Airport & Downtown,181778769,Jeffrey,Rainier Valley,Rainier Beach,47.51752,-122.2708,Entire home/apt,160,2,49,2019-09-19,2.87,1,262
